ID,Age,Education,Marital_Status,Income,Total_Spending,Total_Purchases,Recency,Total_Campaign_Accepted,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,Customer_Segment
11176,44,PhD,Together,65968.0,495,16,12,0,5,4,7,Regular / Moderate-Value Customers
2986,38,Graduation,Married,30772.0,20,3,89,0,1,0,2,Low-Value / Low-Engagement Customers
7462,60,Graduation,Single,22507.0,570,16,67,0,10,2,4,Low-Value / Low-Engagement Customers
3900,42,Graduation,Married,65685.0,769,20,54,0,9,2,9,Regular / Moderate-Value Customers
7034,36,2n Cycle,Married,25804.0,55,5,34,0,2,0,3,Low-Value / Low-Engagement Customers
9493,34,PhD,Single,76412.0,1808,17,15,2,5,4,8,High-Value & Highly Engaged Customers
1143,42,Graduation,Married,22063.0,55,5,43,0,2,0,3,Low-Value / Low-Engagement Customers
1,53,Graduation,Single,57091.0,577,17,0,1,7,3,7,High-Value & Highly Engaged Customers
3855,51,Graduation,Married,22419.0,162,7,74,0,3,2,2,Low-Value / Low-Engagement Customers
5536,55,Graduation,Together,87771.0,1957,19,61,4,5,10,4,High-Value & Highly Engaged Customers
5989,55,2n Cycle,Divorced,78353.0,1576,23,51,0,10,2,11,High-Value & Highly Engaged Customers
9499,60,Graduation,Married,93404.0,1616,14,97,2,3,4,7,Regular / Moderate-Value Customers
6768,52,Graduation,Divorced,37859.0,36,4,75,0,1,0,3,Regular / Moderate-Value Customers
2150,56,PhD,Widow,80995.0,1482,21,83,0,8,9,4,High-Value & Highly Engaged Customers
6646,30,Graduation,Together,16529.0,22,4,23,0,1,0,3,Low-Value / Low-Engagement Customers
4887,38,PhD,Divorced,55412.0,63,5,65,0,2,0,3,Low-Value / Low-Engagement Customers
8560,22,Graduation,Single,48789.0,680,17,94,0,6,4,7,High-Value & Highly Engaged Customers
3321,47,PhD,Together,56575.0,542,17,42,0,7,3,7,Regular / Moderate-Value Customers
11003,34,2n Cycle,Together,25130.0,50,5,10,0,2,0,3,Low-Value / Low-Engagement Customers
10402,47,Graduation,Married,35441.0,39,4,94,0,1,0,3,Regular / Moderate-Value Customers
9904,58,Graduation,Married,71391.0,1043,23,50,0,6,5,12,High-Value & Highly Engaged Customers
6141,42,Master,Single,49494.0,385,12,46,0,6,1,5,Regular / Moderate-Value Customers
5687,34,Graduation,Divorced,81702.0,1633,26,98,0,7,7,12,High-Value & Highly Engaged Customers
10856,34,2n Cycle,Single,45889.0,46,4,42,0,1,0,3,Regular / Moderate-Value Customers
5121,37,Graduation,Single,56628.0,761,18,30,1,7,6,5,Regular / Moderate-Value Customers
4186,64,Graduation,Together,34026.0,76,6,11,0,2,1,3,Low-Value / Low-Engagement Customers
368,40,Graduation,Married,40049.0,290,11,61,0,3,2,6,Low-Value / Low-Engagement Customers
3312,26,Graduation,Single,34176.0,89,7,12,0,3,0,4,Low-Value / Low-Engagement Customers
11121,33,Graduation,Married,19419.0,70,7,76,0,4,0,3,Low-Value / Low-Engagement Customers
5332,54,2n Cycle,Married,82504.0,1066,16,2,0,3,6,7,High-Value & Highly Engaged Customers
5848,44,Graduation,Together,81205.0,2009,18,43,3,5,6,7,High-Value & Highly Engaged Customers
10343,23,2n Cycle,Single,61618.0,1345,17,27,0,3,6,8,High-Value & Highly Engaged Customers
5935,58,Master,Single,55284.0,764,20,60,0,7,5,8,Regular / Moderate-Value Customers
2895,51,Graduation,Single,49980.0,195,9,79,0,3,1,5,Regular / Moderate-Value Customers
10262,34,Graduation,Married,15072.0,53,7,96,0,3,1,3,Low-Value / Low-Engagement Customers
7848,40,Graduation,Single,49166.0,368,11,17,0,5,3,3,Regular / Moderate-Value Customers
9477,60,PhD,Married,65324.0,544,17,0,0,6,2,9,Regular / Moderate-Value Customers
4856,57,2n Cycle,Married,82347.0,1853,24,38,2,7,7,10,High-Value & Highly Engaged Customers
7186,48,PhD,Together,30843.0,35,4,43,1,1,1,2,Regular / Moderate-Value Customers
5794,40,PhD,Married,46374.0,446,15,1,2,7,1,7,Regular / Moderate-Value Customers
1456,35,Graduation,Single,60474.0,1180,24,25,0,10,2,12,High-Value & Highly Engaged Customers
4877,41,Master,Married,38576.0,41,4,2,0,1,0,3,Regular / Moderate-Value Customers
425,29,Graduation,Married,55357.0,727,19,66,0,6,2,11,Regular / Moderate-Value Customers
3007,48,Graduation,Together,37758.0,40,4,49,0,1,0,3,Regular / Moderate-Value Customers
1031,25,2n Cycle,Married,85710.0,1062,25,5,1,6,9,10,High-Value & Highly Engaged Customers
4297,45,Graduation,Together,23228.0,40,5,71,0,2,0,3,Low-Value / Low-Engagement Customers
807,45,Master,Together,44602.0,292,11,35,0,6,1,4,Regular / Moderate-Value Customers
9553,27,Graduation,Married,7500.0,15,3,94,0,0,0,3,Low-Value / Low-Engagement Customers
4271,25,2n Cycle,Together,38683.0,341,11,80,0,4,1,6,Low-Value / Low-Engagement Customers
4120,39,2n Cycle,Single,49514.0,369,11,61,0,6,1,4,Low-Value / Low-Engagement Customers
2036,41,PhD,Together,57906.0,401,14,29,0,4,2,8,Regular / Moderate-Value Customers
115,48,Master,Single,43456.0,393,14,0,0,5,1,8,Regular / Moderate-Value Customers
4259,28,Master,Single,19485.0,10,3,80,0,1,0,2,Regular / Moderate-Value Customers
8687,36,Graduation,Together,53172.0,486,13,54,0,2,3,8,Low-Value / Low-Engagement Customers
2447,35,Graduation,Together,30545.0,69,5,71,0,2,0,3,Low-Value / Low-Engagement Customers
10140,31,PhD,Together,70123.0,1727,16,27,2,5,7,4,High-Value & Highly Engaged Customers
9353,55,Graduation,Single,62450.0,995,14,61,1,5,5,4,High-Value & Highly Engaged Customers
3623,38,Graduation,Together,21675.0,45,7,55,0,4,0,3,Low-Value / Low-Engagement Customers
738,33,2n Cycle,Single,42395.0,182,8,35,0,3,1,4,Low-Value / Low-Engagement Customers
7631,36,Master,Together,61346.0,989,22,34,0,5,7,10,High-Value & Highly Engaged Customers
4789,61,Graduation,Together,80812.0,1677,17,95,3,4,8,5,High-Value & Highly Engaged Customers
773,43,Master,Divorced,42835.0,595,16,64,0,6,6,4,Regular / Moderate-Value Customers
10602,31,Graduation,Married,39922.0,156,7,30,0,3,0,4,Low-Value / Low-Engagement Customers
1446,58,Master,Single,86424.0,1226,27,12,0,6,9,12,High-Value & Highly Engaged Customers
3270,36,2n Cycle,Together,17117.0,128,7,96,0,3,1,3,Low-Value / Low-Engagement Customers
8443,42,Graduation,Single,24762.0,86,6,16,1,3,1,2,Low-Value / Low-Engagement Customers
9653,39,Graduation,Married,35797.0,68,5,16,0,2,0,3,Low-Value / Low-Engagement Customers
8916,39,Graduation,Divorced,36627.0,16,3,78,0,0,0,3,Regular / Moderate-Value Customers
8017,33,2n Cycle,Married,51111.0,55,5,83,0,2,0,3,Regular / Moderate-Value Customers
5830,42,PhD,Single,86857.0,2114,21,96,0,5,6,10,High-Value & Highly Engaged Customers
4597,44,PhD,Together,82072.0,2018,18,67,0,3,2,13,High-Value & Highly Engaged Customers
7023,61,PhD,Single,46231.0,263,11,87,0,6,1,4,Regular / Moderate-Value Customers
8086,55,Graduation,Married,42243.0,55,5,34,0,2,0,3,Regular / Moderate-Value Customers
8825,52,Graduation,Together,51195.0,564,16,46,0,9,2,5,Regular / Moderate-Value Customers
2930,36,Master,Single,68092.0,1281,18,7,0,2,6,10,High-Value & Highly Engaged Customers
1928,41,Graduation,Married,31814.0,83,5,73,1,2,0,3,Low-Value / Low-Engagement Customers
7108,49,Master,Widow,51390.0,353,12,54,0,5,2,5,Regular / Moderate-Value Customers
10925,31,Graduation,Married,76630.0,1003,24,93,0,3,10,11,High-Value & Highly Engaged Customers
9960,23,Basic,Single,26868.0,14,3,52,0,1,0,2,Low-Value / Low-Engagement Customers
8800,71,PhD,Divorced,48948.0,902,22,53,1,7,10,5,High-Value & Highly Engaged Customers
9224,42,PhD,Single,55260.0,1139,23,81,0,8,10,5,Regular / Moderate-Value Customers
5519,58,Graduation,Together,64090.0,797,19,8,0,6,9,4,High-Value & Highly Engaged Customers
5046,56,Graduation,Divorced,78331.0,1638,23,97,0,10,6,7,High-Value & Highly Engaged Customers
7037,40,PhD,Married,37087.0,401,14,50,0,4,2,8,Regular / Moderate-Value Customers
905,28,Graduation,Divorced,21846.0,84,7,38,0,4,0,3,Low-Value / Low-Engagement Customers
8624,56,Graduation,Married,81320.0,928,17,61,0,4,3,10,High-Value & Highly Engaged Customers
8945,44,Graduation,Divorced,54137.0,203,9,46,0,4,1,4,Regular / Moderate-Value Customers
6445,47,Graduation,Together,66825.0,858,15,73,0,4,5,6,High-Value & Highly Engaged Customers
2727,41,Graduation,Together,57100.0,409,12,19,0,3,3,6,High-Value & Highly Engaged Customers
6404,45,Graduation,Together,58917.0,282,11,10,0,4,1,6,Regular / Moderate-Value Customers
11074,37,Graduation,Single,85072.0,1423,17,94,0,3,4,10,High-Value & Highly Engaged Customers
10150,53,Graduation,Single,86429.0,1449,18,10,1,7,4,7,High-Value & Highly Engaged Customers
1968,43,Graduation,Widow,45684.0,28,3,37,0,1,0,2,Low-Value / Low-Engagement Customers
6534,40,Graduation,Together,47889.0,67,5,94,0,2,0,3,Regular / Moderate-Value Customers
9485,28,PhD,Married,45921.0,199,9,23,0,2,1,6,Low-Value / Low-Engagement Customers
7053,48,PhD,Single,78420.0,1453,21,75,0,3,10,8,High-Value & Highly Engaged Customers
4654,22,Graduation,Together,75114.0,1253,18,40,0,3,10,5,High-Value & Highly Engaged Customers
9760,51,PhD,Widow,52278.0,1198,25,24,0,10,5,10,Regular / Moderate-Value Customers
1048,42,Master,Married,35641.0,178,8,11,0,3,1,4,Regular / Moderate-Value Customers
10619,20,Graduation,Single,95529.0,1990,17,29,1,7,3,7,High-Value & Highly Engaged Customers
9308,60,Graduation,Married,62820.0,976,13,51,0,3,4,6,High-Value & Highly Engaged Customers
10505,54,Master,Together,73113.0,1001,14,86,0,3,4,7,High-Value & Highly Engaged Customers
8362,32,PhD,Married,84169.0,1919,19,9,2,7,6,6,High-Value & Highly Engaged Customers
2625,60,2n Cycle,Single,42607.0,350,12,30,0,3,2,7,Regular / Moderate-Value Customers
4637,60,PhD,Single,74637.0,1650,24,73,1,6,9,9,High-Value & Highly Engaged Customers
9972,59,PhD,Together,46015.0,46,4,25,2,1,0,3,Regular / Moderate-Value Customers
4483,21,Graduation,Single,72354.0,1228,18,67,0,2,10,6,High-Value & Highly Engaged Customers
4487,45,Master,Single,39858.0,95,6,67,0,2,0,4,Low-Value / Low-Engagement Customers
4988,66,PhD,Married,34469.0,62,6,58,0,1,1,4,Regular / Moderate-Value Customers
8931,28,Graduation,Together,83033.0,1761,25,82,1,11,4,10,High-Value & Highly Engaged Customers
5871,35,Master,Together,24401.0,467,13,98,0,6,1,6,Low-Value / Low-Engagement Customers
2008,36,Graduation,Married,77583.0,1149,18,93,1,4,5,9,High-Value & Highly Engaged Customers
3139,32,2n Cycle,Single,74116.0,2052,18,53,1,4,4,10,High-Value & Highly Engaged Customers
10037,21,Graduation,Single,74293.0,1127,15,66,0,5,4,6,High-Value & Highly Engaged Customers
10673,38,PhD,Married,68397.0,1416,20,6,0,6,9,5,High-Value & Highly Engaged Customers
5303,40,PhD,Together,79632.0,1113,19,42,0,6,4,9,High-Value & Highly Engaged Customers
538,25,Graduation,Single,46107.0,125,6,78,0,1,1,4,Low-Value / Low-Engagement Customers
7922,63,PhD,Single,64950.0,966,23,29,1,11,2,10,Regular / Moderate-Value Customers
5692,25,Basic,Married,25443.0,32,4,82,0,1,0,3,Low-Value / Low-Engagement Customers
4843,62,Graduation,Single,75127.0,833,18,92,0,2,11,5,High-Value & Highly Engaged Customers
6383,43,PhD,Together,32892.0,46,6,78,0,3,0,3,Regular / Moderate-Value Customers
1628,43,Graduation,Together,71796.0,960,16,54,0,9,3,4,High-Value & Highly Engaged Customers
1204,44,PhD,Married,67536.0,1829,27,45,1,11,5,11,High-Value & Highly Engaged Customers
3673,43,Graduation,Single,55239.0,779,23,59,0,7,5,11,High-Value & Highly Engaged Customers
760,39,PhD,Divorced,60554.0,811,21,8,0,8,4,9,Regular / Moderate-Value Customers
8957,62,2n Cycle,Single,64831.0,1120,14,51,0,6,3,5,Regular / Moderate-Value Customers
4128,52,PhD,Together,56067.0,725,18,51,0,7,4,7,Regular / Moderate-Value Customers
6810,31,Graduation,Divorced,82025.0,1187,11,76,1,3,2,6,High-Value & Highly Engaged Customers
5386,61,Graduation,Together,94384.0,2302,18,62,3,5,8,5,High-Value & Highly Engaged Customers
8700,28,Basic,Single,14906.0,66,6,86,0,2,1,3,Low-Value / Low-Engagement Customers
3202,27,PhD,Married,51563.0,1250,18,60,2,4,4,10,High-Value & Highly Engaged Customers
1328,32,2n Cycle,Married,57937.0,683,17,56,0,4,4,9,Regular / Moderate-Value Customers
8405,35,Graduation,Divorced,68274.0,305,11,83,0,4,2,5,Regular / Moderate-Value Customers
6515,37,Graduation,Together,39771.0,50,5,92,0,2,0,3,Low-Value / Low-Engagement Customers
2882,39,2n Cycle,Divorced,67893.0,995,14,31,0,3,2,9,Regular / Moderate-Value Customers
7574,35,PhD,Together,27922.0,41,5,80,0,2,0,3,Low-Value / Low-Engagement Customers
6387,38,PhD,Together,52190.0,77,6,39,1,2,1,3,Regular / Moderate-Value Customers
5320,41,Master,Divorced,44051.0,171,8,20,0,3,1,4,Regular / Moderate-Value Customers
5048,43,PhD,Single,42767.0,131,6,53,0,3,1,2,Low-Value / Low-Engagement Customers
8146,38,Master,Together,46106.0,54,4,84,0,1,1,2,Regular / Moderate-Value Customers
10031,38,PhD,Married,16927.0,53,7,50,0,3,0,4,Regular / Moderate-Value Customers
5748,49,Graduation,Married,59754.0,475,13,96,0,5,2,6,Low-Value / Low-Engagement Customers
2134,62,Graduation,Single,53700.0,694,18,94,0,5,5,8,Regular / Moderate-Value Customers
1523,41,Graduation,Married,59041.0,96,6,25,0,2,0,4,Regular / Moderate-Value Customers
9665,57,PhD,Divorced,54237.0,361,12,48,0,5,2,5,Regular / Moderate-Value Customers
4640,47,Graduation,Divorced,70647.0,1079,24,65,0,4,7,13,High-Value & Highly Engaged Customers
3635,52,PhD,Single,52597.0,578,17,69,0,6,3,8,Regular / Moderate-Value Customers
3547,45,Master,Together,41021.0,64,5,12,0,2,0,3,Low-Value / Low-Engagement Customers
2456,39,PhD,Married,40233.0,149,8,84,0,2,1,5,Regular / Moderate-Value Customers
5633,34,Graduation,Married,50183.0,231,10,47,0,3,1,6,Regular / Moderate-Value Customers
7801,55,Graduation,Together,54753.0,728,18,87,0,5,2,11,High-Value & Highly Engaged Customers
10489,41,Graduation,Married,92955.0,1778,22,35,2,6,7,9,High-Value & Highly Engaged Customers
7011,41,Graduation,Married,33471.0,93,7,47,0,3,0,4,Regular / Moderate-Value Customers
2620,40,PhD,Married,34596.0,23,3,48,0,1,0,2,Regular / Moderate-Value Customers
3933,34,Graduation,Together,44010.0,662,18,46,0,10,2,6,Low-Value / Low-Engagement Customers
10981,26,Graduation,Married,84219.0,1198,17,27,0,3,4,10,High-Value & Highly Engaged Customers
1734,46,PhD,Together,40706.0,81,7,37,0,3,0,4,Regular / Moderate-Value Customers
10995,26,2n Cycle,Married,15716.0,92,7,8,0,3,0,4,Low-Value / Low-Engagement Customers
6357,55,2n Cycle,Divorced,59052.0,491,15,29,0,7,1,7,Regular / Moderate-Value Customers
9209,43,Master,Together,80573.0,1564,23,85,0,4,6,13,High-Value & Highly Engaged Customers
10286,52,Graduation,Married,83715.0,926,23,2,0,2,8,13,High-Value & Highly Engaged Customers
2611,55,Master,Together,82576.0,1910,18,66,1,2,4,12,High-Value & Highly Engaged Customers
1600,49,Master,Married,56962.0,411,14,60,0,6,3,5,Regular / Moderate-Value Customers
3308,62,Graduation,Married,35704.0,94,6,54,0,2,0,4,Low-Value / Low-Engagement Customers
5407,60,Graduation,Together,53103.0,1085,23,70,1,10,6,7,Regular / Moderate-Value Customers
2166,54,2n Cycle,Widow,46779.0,23,3,55,0,0,1,2,Regular / Moderate-Value Customers
3955,49,Graduation,Divorced,4861.0,6,0,20,0,0,0,0,Low-Value / Low-Engagement Customers
6634,35,Master,Divorced,33462.0,54,5,78,0,2,0,3,Low-Value / Low-Engagement Customers
3056,36,Graduation,Divorced,63693.0,1150,26,63,0,11,6,9,High-Value & Highly Engaged Customers
5718,64,Graduation,Married,80763.0,1415,22,17,2,5,11,6,High-Value & Highly Engaged Customers
6872,40,PhD,Married,65352.0,405,14,43,0,4,2,8,Regular / Moderate-Value Customers
8164,36,PhD,Married,82170.0,1908,18,13,0,5,6,7,High-Value & Highly Engaged Customers
4580,45,Graduation,Married,75759.0,2486,25,46,3,9,7,9,High-Value & Highly Engaged Customers
9305,38,2n Cycle,Single,79689.0,1315,26,65,0,4,9,13,High-Value & Highly Engaged Customers
453,58,PhD,Widow,35340.0,45,5,1,0,2,0,3,Regular / Moderate-Value Customers
8545,60,Graduation,Divorced,85683.0,1789,16,6,4,2,4,10,High-Value & Highly Engaged Customers
9850,42,2n Cycle,Married,24884.0,19,3,32,0,0,0,3,Low-Value / Low-Engagement Customers
7378,33,Master,Together,42021.0,573,17,34,1,10,1,6,Regular / Moderate-Value Customers
7646,25,Graduation,Single,64449.0,805,20,70,0,5,3,12,High-Value & Highly Engaged Customers
1640,60,Graduation,Divorced,64587.0,108,6,49,0,1,1,4,Regular / Moderate-Value Customers
5184,19,Graduation,Single,34824.0,23,3,65,0,1,0,2,Low-Value / Low-Engagement Customers
8492,36,Graduation,Together,75437.0,1493,22,25,1,8,4,10,High-Value & Highly Engaged Customers
11188,57,Graduation,Together,26091.0,89,6,84,0,2,1,3,Low-Value / Low-Engagement Customers
1212,41,Graduation,Married,52845.0,936,22,7,1,8,8,6,High-Value & Highly Engaged Customers
9097,58,Graduation,Divorced,46086.0,343,12,34,0,3,1,8,Regular / Moderate-Value Customers
10473,58,PhD,Widow,78028.0,528,19,38,2,6,4,9,High-Value & Highly Engaged Customers
7962,27,PhD,Single,95169.0,1901,11,1,2,4,3,4,High-Value & Highly Engaged Customers
9984,33,2n Cycle,Married,56337.0,724,17,25,2,8,5,4,Regular / Moderate-Value Customers
5527,27,Graduation,Together,22434.0,58,5,25,0,2,0,3,Low-Value / Low-Engagement Customers
6374,60,PhD,Married,36930.0,297,11,50,0,5,2,4,Regular / Moderate-Value Customers
7453,60,Graduation,Single,36130.0,488,15,46,1,3,8,4,Low-Value / Low-Engagement Customers
8952,61,Master,Married,65569.0,859,21,96,0,6,5,10,High-Value & Highly Engaged Customers
241,62,Graduation,Together,83844.0,1574,19,57,1,4,4,11,High-Value & Highly Engaged Customers
8975,46,Graduation,Married,19514.0,69,6,47,1,3,1,2,Low-Value / Low-Engagement Customers
6119,51,PhD,Single,36736.0,17,3,52,0,1,0,2,Regular / Moderate-Value Customers
5236,35,Graduation,Together,77568.0,2194,20,30,3,10,2,8,High-Value & Highly Engaged Customers
5723,38,PhD,Together,49187.0,116,7,63,0,1,1,5,Regular / Moderate-Value Customers
1710,36,Graduation,Single,30168.0,279,11,51,0,6,1,4,Regular / Moderate-Value Customers
1970,46,Master,Together,34053.0,103,6,14,0,3,0,3,Regular / Moderate-Value Customers
5313,43,Master,Married,38196.0,44,6,20,0,2,0,4,Regular / Moderate-Value Customers
10634,63,Master,Married,59412.0,406,14,56,0,4,2,8,High-Value & Highly Engaged Customers
7010,49,2n Cycle,Married,70924.0,1363,19,41,1,6,6,7,High-Value & Highly Engaged Customers
8562,45,Graduation,Together,54165.0,236,10,72,0,2,1,7,High-Value & Highly Engaged Customers
3158,41,Graduation,Married,32300.0,39,4,1,0,1,0,3,Low-Value / Low-Engagement Customers
4436,38,Graduation,Single,20180.0,137,7,27,0,2,1,4,Low-Value / Low-Engagement Customers
5287,41,Graduation,Married,34961.0,79,7,77,0,3,1,3,Regular / Moderate-Value Customers
2445,40,PhD,Together,28440.0,63,5,87,0,2,0,3,Regular / Moderate-Value Customers
6059,61,PhD,Together,64504.0,1314,18,81,0,11,3,4,Regular / Moderate-Value Customers
4550,48,Master,Together,33564.0,71,5,51,0,1,1,3,Regular / Moderate-Value Customers
4240,36,Graduation,Married,17345.0,58,5,79,0,2,1,2,Low-Value / Low-Engagement Customers
8911,47,PhD,Married,56320.0,702,18,11,0,5,4,9,High-Value & Highly Engaged Customers
3706,36,Graduation,Single,28647.0,94,6,54,1,2,2,2,Low-Value / Low-Engagement Customers
3628,27,Basic,Single,15038.0,80,5,93,0,2,1,2,Low-Value / Low-Engagement Customers
10175,56,PhD,Divorced,32173.0,22,4,0,0,1,0,3,Regular / Moderate-Value Customers
8985,50,2n Cycle,Together,68316.0,1211,27,54,0,10,7,10,High-Value & Highly Engaged Customers
5204,43,Graduation,Together,74538.0,1461,21,21,1,8,8,5,High-Value & Highly Engaged Customers
9220,43,Graduation,Single,91700.0,1968,19,58,0,8,6,5,High-Value & Highly Engaged Customers
9888,45,Graduation,Together,68695.0,1091,15,3,0,4,4,7,High-Value & Highly Engaged Customers
5263,37,2n Cycle,Married,31056.0,55,4,99,0,1,0,3,Low-Value / Low-Engagement Customers
1020,41,Graduation,Married,79593.0,1366,18,70,1,5,6,7,High-Value & Highly Engaged Customers
9503,34,Graduation,Single,28071.0,313,11,65,0,5,1,5,Low-Value / Low-Engagement Customers
10613,56,PhD,Together,37334.0,62,7,44,0,3,0,4,Regular / Moderate-Value Customers
67,42,Master,Single,46423.0,92,6,6,0,2,0,4,Regular / Moderate-Value Customers
6019,43,PhD,Married,37126.0,72,5,9,1,1,2,2,Regular / Moderate-Value Customers
5863,61,Graduation,Married,47703.0,655,17,95,0,6,3,8,Regular / Moderate-Value Customers
3717,55,Graduation,Married,61180.0,704,16,70,1,5,5,6,Regular / Moderate-Value Customers
6730,60,Graduation,Married,38998.0,54,5,92,0,2,0,3,Regular / Moderate-Value Customers
10749,23,Graduation,Single,8028.0,178,1,62,0,0,1,0,Low-Value / Low-Engagement Customers
4998,52,Graduation,Together,76081.0,1033,13,85,1,4,5,4,High-Value & Highly Engaged Customers
